kynurenine,1.1391018,23.2739829,1,0.5760853,0.9604523,5.7605483,4.8613627,0.4715442,2.448675,7.7417621,0.4247136,1.1230686,2.4692141,21.0177332,1.3487506,7.9622827,4.5273618,2.5356845,12.9467386,1.5813679,1.8781132,1.1226391,4.4136377,3.2772698,20.4444314,0.8641756,2.6226982,3.343211,7.1319937,4.082161,2.8688975,6.4380609,0.8498819,2.0680249,1.3235052,8.1230555,0.5787909,2.5618162,0.8788499,8.9693665,0.812182,1.1673242,24.2968061,7.4493035,3.3114804,0.7269689,1.651174,1.2644457,1.3460006,1.3337843,2.649329,0.6622309,22.5442198,0.7735027,1.9808335,8.9155104,1.7182795,5.4785259,0.5961503,0.4677566,18.0799616,1.089932,1.5323216,1.0235773,3.4653877,2.8725407,0.8969968,0.6582109,0.417676,0.6522152,0.1913479,1.2900811,1.0761873,0.4583349,0.265454,0.9108961,0.7818768,0.3605408,0.3957811,0.5018095,0.2921674,0.260182,0.7905195,0.3730941,0.8335654,0.849943,0.6069223,0.4116905,0.698717,0.4838053,1.175089,0.6050491,1.5144691,0.1913479,1.1936955,0.4982413,0.6009859,0.1913479,0.3474919,0.8332835,0.5304303,1.9621687,0.7011364,1,0.3088012,0.4197312,0.1913479,0.4470282,0.6190529,1.7933706,0.3342649,0.9764227,0.5304868,1.3093222,0.4452552,1.0399058,0.1913479,0.3836842,0.5406923,5.3623769,1.5712607,0.5011092,0.4707299,0.1913479,0.3285008,1,0.6725327,0.8845527,0.7111979,0.6962207,0.6226899,0.1961051
lactate,1,4.54539849,1,1.14340252,2.03445114,4.41044939,5.40188021,2.29389202,5.98827032,8.25220673,1.37297014,1.86937529,1.16226687,3.70170619,2.01311442,4.60762073,2.20878735,1.32631039,2.75644169,1.56894135,2.27154715,0.34104061,5.66745407,1.00943711,3.03070473,0.32884782,5.04482249,4.46809258,6.20199972,5.44217781,1.97285056,4.61520345,2.97692622,2.00443637,1.52748498,3.43468934,0.34589717,1.85580757,1.56941281,4.27765733,1.27017112,2.72552778,1.88502777,2.75782233,5.08856706,2.26505626,2.09189091,1.86503323,0.62681427,0.31975476,2.47667228,1.35227819,7.7398756,1.25252044,1.92143929,8.14933391,1.24698451,2.81938562,1.02666596,0.87777223,5.30759391,0.37303313,1.98043139,1.55836844,6.65465288,0.51234735,1.05716048,0.16800921,0.07647051,0.81403106,0.18307076,0.77817211,0.37989586,1.48535578,0.44107878,0.66862663,0.72756357,0.50862767,0.31624718,0.43396801,0.18839663,0.62971242,0.19240887,1.33100488,0.19316592,0.40053001,0.20568356,0.2163607,0.14853138,0.24357383,0.43063019,0.15906094,2.95878499,0.39639408,0.58689281,0.1973293,1.76979781,0.54991897,0.42801972,1.16889094,0.74982388,0.97453084,0.28272707,1.02546916,0.43391652,0.55205886,0.13681889,0.14367452,0.43600666,0.64884094,0.32125708,0.15725912,0.68908529,0.99056289,0.40973241,0.96464136,0.19038057,0.17464977,0.8017017,6.47987571,1.793085,0.44227672,0.45396914,0.57537151,0.41855768,0.47111215,0.28212466,0.22322551,0.46800057,0.90152884,0.53371387,0.12928311
laurate (12:0),1.1995085,1.5425364,1.5638991,1.3684352,0.498517,1.7368167,1.0017426,1.0849893,1.0590118,1.1563912,1.0120656,0.6724013,1.5756704,1.2452408,0.6428874,0.8108938,0.6888473,1.1836557,1.3237854,0.5349385,2.3365779,0.6016893,1.5442153,0.9409882,1.1995878,0.7341257,1.0620149,0.7467021,1.5195788,4.0047696,1.7007595,1.1091821,1.0440787,0.8441371,1.7305824,0.9982574,0.6574602,1.2567006,0.7582399,1.4281805,0.7986898,0.8911208,0.8728617,1.0318443,2.3687757,1,1.3194236,1.1937827,1.1079148,1.2222932,1.571376,0.744849,1.3258597,1.1289264,1.4337352,1.3017562,0.9179176,1.4294285,1.2897959,1.1260219,1.1972002,1.3376987,1.5001093,0.8556794,1.2905256,0.9947952,0.760956,0.7369476,0.3797098,1.6055667,0.6852321,0.8434595,0.8536695,0.9793038,0.5475528,1.3677438,1.0796467,0.6958457,0.8665883,1.1255014,0.6246218,0.6581968,0.8178497,1.5129002,0.5016255,1.4802839,0.7374605,0.8147474,0.6229619,0.9699654,0.7899337,0.6795784,1.24596,0.7914022,1.7268549,0.8009616,1.5823751,0.5642665,0.5037436,3.3696965,1,2.107134,1.1019766,1.2120556,0.9142118,1.0695459,0.7540485,1.0942047,0.9409248,1.1447225,0.9843269,0.7492436,0.7922501,3.254297,0.8598958,0.9235494,0.6854522,0.849946,1.6884556,0.9282745,1.1850863,0.6320294,0.9887458,0.6751031,0.5132186,0.9408057,2.0571792,0.7575802,1.1596345,0.9125295,0.6499516,0.6827145
laurylcarnitine,0.4000834,0.4000834,0.4000834,0.43326,0.8142844,1.7593572,2.2975171,1.4021107,0.6959839,2.207232,0.4000834,0.4000834,0.4000834,1.8918319,0.4000834,1.4515662,1.5434908,0.4000834,0.4000834,1.0564488,0.4000834,0.4000834,0.9796038,1.5430719,0.4000834,0.4000834,1.1673623,1.0798474,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.874266,0.4000834,0.5695545,0.4193299,0.4000834,1.2613534,0.4000834,0.4000834,0.7146421,0.4000834,1.1372989,0.4000834,0.4000834,0.6080996,0.4000834,0.4000834,0.4000834,8.469359,0.4000834,0.4000834,0.4000834,0.5203899,0.4000834,0.9166644,0.4000834,0.4000834,0.4000834,0.4000834,0.5299392,0.4000834,15.0453433,0.4000834,0.4000834,0.9201526,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.9435512,0.8033794,0.4000834,0.4000834,1.0729718,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,1.248597,0.4000834,0.6590731,0.4000834,0.4000834,0.9030324,0.5013618,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,1,2.0682861,0.4000834,0.4000834,0.4000834,0.4010239,0.7748491,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,8.5539281,1.0203962,0.4000834,0.4000834,0.4000834,0.4000834,1.1896088,0.4000834,0.4000834,0.4000834,0.4000834,0.4000834,0.4202084,0.4000834,0.4000834,0.4000834,1.613141,0.4000834,0.4000834
leucine,0.8329575,2.335987,0.8924013,0.6357973,1.3732709,2.0243484,2.6781679,1.5763211,2.3887059,2.3457614,1,1.5399912,0.6909361,1.9097687,1.3985254,2.8821206,1.5777792,1.7685655,1.5220475,1.3803343,0.969498,1.5376222,2.5839456,1.8149887,1.6458739,1.0364207,2.2150737,1.8176313,2.040946,2.3809604,1.9728588,1.7410627,1.0011881,2.087302,0.9746586,1.6290349,0.2551415,1.224009,1.6096237,2.1005004,1.0104489,0.9320457,1.090535,1.7326714,1.2929743,0.8031094,1.2202718,1.7647884,0.9718355,0.3327603,0.7880418,0.8743916,2.9279427,0.9991089,1.1425235,3.8068969,1.1840099,2.1505348,1.2170809,1.2255721,2.8561204,0.5702705,2.0884074,1.6387269,1.3637312,0.4599126,1.1409244,0.1370342,0.5447976,0.9199936,0.5273714,0.9031344,0.3935472,1.069653,0.5313749,0.7861464,0.599126,0.8028974,0.5593003,1.0156135,0.8752261,1.4197621,0.408466,1.1328636,0.3193245,0.250224,1.5230073,1.100088,0.740991,0.2259634,0.7702295,1.5014096,1.510933,0.2839623,0.7730612,0.8349028,1.0395509,0.2740376,1.4190028,0.4709992,0.3578307,0.6011004,0.3550326,0.5260603,1.0711253,0.5133023,0.9926015,0.4991061,0.765314,0.2059811,0.3617644,0.256724,0.3095943,0.5390493,0.6344054,0.9988119,0.1143009,0.2080042,1.1869046,2.6784585,1,0.7110234,0.7486396,0.4724657,0.5132207,0.3541064,1.0008911,0.6717451,1.0788654,0.7339074,0.7265802,0.460998
lidocaine,0.3202863,0.623678,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.4359822,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,1.376322,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,1.5640178,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,1.6797137,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863,0.3202863
linoleate (18:2n6),0.8669602,1.9930851,0.5579536,1.1251853,1.8082676,1.9560724,4.2700921,0.4241377,0.8448417,2.5889434,0.9726739,1.4945159,0.9064581,3.3307862,0.7109545,1.5126258,3.1354054,4.0097635,1.4702844,0.6878305,1.9025346,1.1789948,5.2631511,2.1129582,1.4702107,0.7660368,1.677563,2.0459813,2.6386938,9.1707615,1.2462076,0.766182,1.1565608,4.1441522,1.3028605,2.1269503,0.3340885,0.8224443,0.3472607,4.8002303,1.4447685,1.1638559,2.0904745,3.0910298,3.6228629,0.8890892,0.7596881,1.2726652,0.9978446,0.993533,1.1686661,1.1276644,3.5269874,0.5470526,1.1380301,1.8569891,1.6901258,8.8070253,1.1584312,0.8226827,4.6764415,0.4958056,2.1195577,2.8334885,1.3026794,0.8098367,1.0735778,0.2255844,0.2606528,0.9492251,0.250162,1.1187019,0.9807551,1.4828877,1.3110943,0.9267529,1.253517,0.4896029,1,1.4997506,0.4159099,0.3456505,0.6494214,1.0021554,0.4600229,0.6626957,0.6131974,0.658486,0.8916594,0.9681963,1.0323602,0.2446701,1.0534021,0.7172458,1.8393731,0.4531687,0.7088982,0.533609,0.4333442,1.209904,0.5540343,1.886223,0.5623897,1.2049093,0.7593147,0.6970704,0.3816901,0.5907584,0.9148374,1,0.5007599,0.4349392,0.4360588,1.9844088,0.492728,1.1123065,0.5280771,0.3595456,0.8502764,1.006467,1.288206,1.0089384,0.6984599,0.4728145,0.4584173,0.398401,1.1240754,0.8510383,1.6213555,0.9961555,0.9684063,0.1854724
linolenate [alpha or gamma; (18:3n3 or 6)],0.6275344,3.0825667,0.6126881,1.3913136,1.8656874,6.5387681,8.0010094,0.257889,0.4764573,2.2695218,1.0288223,1.2991128,0.7911073,6.8667855,0.3774858,2.1700011,2.5566243,6.7448954,2.0757869,0.9048151,2.0933409,1.3828681,6.545221,1.98132,1.5359483,0.945575,1.7000329,2.8942468,3.7123624,13.7022079,1.8244904,0.7487785,1.1139008,6.1966192,1.3306766,3.1792666,0.455547,0.8131311,0.2816953,7.0022071,1.8227406,1.835084,2.1339629,3.4837632,9.0306255,0.629547,0.4759452,0.9277925,0.7271273,0.8830155,1.006599,1,5.8285044,0.739479,1.1713642,1.914967,2.158262,12.7340776,0.9676856,0.953185,8.4769457,0.6289996,3.5938153,3.657827,0.991534,0.8823844,1.2218499,0.2523449,0.25231,1.0159756,0.3204734,1.0482648,1.0780906,1.2247653,1.1854102,1.2023314,1.2148386,0.3884612,1,1.2995573,0.5054721,0.3542083,0.7767172,1.0370856,0.5248094,0.6264832,0.8281691,0.6230987,0.6861529,0.9262239,1.2371823,0.232814,1.1169845,0.6186919,1.9052262,0.4365418,0.9255237,0.4469836,0.5445701,1.2544644,0.6476966,2.2859497,0.7168289,1.1045344,0.7030098,0.8644361,0.331203,0.5585092,0.6741379,1.4425701,0.3693807,0.2937495,0.3768183,3.3538346,0.491673,1.1084906,0.5468366,0.4731432,0.7765769,0.7908731,1.4840231,0.8841049,0.5515563,0.5211856,0.5282995,0.5032314,1.3898994,0.6998452,1.1934314,1.0551453,0.9629144,0.14697
lysine,0.8811356,1.1405461,0.6292197,0.6954489,1.2103207,2.0287624,2.0492031,1.0364313,1.9092672,1.691687,0.5970524,1.3983631,0.410719,1.9560616,1.1335303,1.5797428,1.2328651,1.2159504,1.4679139,1.2408463,1.0734091,1.2465312,3.4331396,1.5967705,2.1672661,1.003684,1.3668134,1.4960283,1.2962932,2.4638471,1.9780733,1.2345018,0.996316,1.1884295,0.7197925,2.5892078,0.4243468,1.1934241,1.1543585,1.602649,1.5519363,0.7954281,0.8424299,2.261056,1.873088,1.2273877,1.3033553,1.5649269,0.8116122,0.4937502,0.7310347,1.2931151,2.1238912,1.3560782,1,3.3305891,1.2577369,1.7715673,1.7236744,0.7924526,1.9406938,0.9565348,2.4897703,1.9464048,0.8107265,0.4339307,1.3103176,0.2726362,0.6933948,0.5219692,0.4768754,1.0463442,0.6959373,1.124778,0.7117379,0.9635687,0.6632814,0.9323676,0.589169,1.015573,0.7538691,0.8324107,0.5394858,1.1926549,0.4535871,0.3432288,0.8359312,1.0866425,0.5533869,0.4961864,0.7787091,0.8254214,2.0441827,0.3143364,0.9607441,0.8342809,1.0482377,0.4363248,0.9240806,0.4471437,0.691732,0.490782,0.3982171,0.6776751,1.2258261,0.4921214,0.8069061,0.4605914,1.0218855,0.3803957,0.2825642,0.4222716,0.4189149,0.6977408,0.609746,1.3534482,0.4259939,0.2966539,1.1406516,1.6054902,1.1493292,1,1.203202,0.5335755,0.4768848,0.8500284,1.2318393,0.7924214,1.4499635,0.5801906,0.8897744,0.4892812
malate,1.32091815,6.10647417,0.2237822,0.32893856,2.03995817,2.59785805,2.98888067,0.5533556,7.8143413,8.81821857,0.99974592,3.29031621,0.19063555,6.79247145,3.06041839,3.89188337,6.60630827,2.75317143,4.93876369,2.20990733,0.94898866,1.74331591,6.84588337,2.39739645,3.5355053,0.64907665,3.83570557,2.43909624,8.86688056,13.519599,3.09085611,3.79035187,2.45511815,3.0776669,0.82580895,4.659557,0.21957706,1.84206012,0.83463346,5.85854984,1.40827544,5.09133783,1.00025408,4.45118964,3.590892,2.26408535,2.28599192,2.29221138,0.92747125,0.25208021,1.7476045,1.28606881,8.09905236,1.52776439,1.77752747,5.21100288,2.57372832,3.20754172,1.30216788,0.84219546,9.86606954,0.5038124,3.11759982,1.59476574,6.44164745,0.28777629,1.71938117,0.192855,0.07915121,0.19524517,0.25632592,1.36458167,0.34464826,2.14794568,0.14849727,1,0.51908151,0.39322474,0.21853041,0.42227643,0.30098932,0.40017614,0.33442113,0.67547194,0.17552775,0.11712434,0.07915121,0.47044127,0.07915121,0.17868204,0.45160985,0.22590809,3.17022687,0.16835029,0.47672913,0.4054229,1.40360233,0.55086985,0.14521144,0.07915121,0.58067989,0.43734067,0.64464799,0.56077518,0.57314218,0.10850651,0.07915121,0.24389229,0.55321818,0.45024835,0.31471505,0.18278919,1.07252875,0.67102341,0.1344504,1.7106587,0.33005221,0.39230833,1.17419105,2.29429713,2.70146439,0.07915121,1.06913233,0.85766092,0.4345717,0.67929912,0.50572624,0.25167689,0.732778,1.27791737,0.83940332,0.21307116
malonate (propanedioate),0.4129839,1.615481,0.4129839,0.4129839,1.0267576,0.4129839,0.4129839,0.4129839,2.217103,0.9263156,0.4129839,0.4129839,1.0459029,0.7912144,0.4129839,0.8330077,1.2393703,1.4793595,1.1666083,1.0344879,0.4129839,0.4129839,2.1777737,0.4129839,0.4129839,0.4129839,2.2494594,0.4129839,1.226464,2.5182607,0.4129839,0.4129839,0.9521393,0.4129839,0.4129839,1.670275,0.7906614,0.4129839,0.4129839,1.8190386,0.4129839,0.7946301,0.4129839,0.4129839,1,0.9497072,0.4129839,0.6809471,0.4129839,0.4129839,1.2029362,0.4129839,1.6436626,0.4129839,1.0978162,2.2975847,0.4129839,0.4129839,0.4129839,1.0249557,0.6554163,0.8663251,0.8712954,0.4129839,0.9338603,0.4268326,0.4129839,0.7857261,0.4129839,0.4129839,0.4129839,0.4129839,0.9135949,1.0306854,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,1.2851941,0.4129839,0.4129839,0.4129839,0.9306117,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.902727,0.9400858,0.4129839,0.4129839,0.8112138,0.4129839,0.4129839,1.3061439,0.4129839,0.4858151,0.4129839,0.4129839,0.4129839,0.4129839,0.4129839,0.9732424,0.9473984,0.4129839,0.4129839,0.8769311,0.4129839,0.4129839,0.4129839,0.7975953,0.4129839,0.4129839,0.9504149,1.0749358,1,0.4129839,1.1287046,0.4129839,0.4129839,1.0234767,1.0168006,0.4129839
maltopentaose,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,1.2728008,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9971767,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,1,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,1.0028233,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534,0.9238534
maltose,1.48448077,1.70923656,0.08289457,0.32760659,3.1950041,0.08289457,11.35896374,0.24151034,2.32662425,8.9010826,0.96054308,0.6893046,0.08289457,20.20912749,9.16937524,4.97954103,2.4007595,1.30167281,3.52418184,2.40819754,0.64209332,0.08289457,1.01561945,2.69436782,0.08289457,0.31704122,3.13467985,1.7540097,0.08289457,1.03945692,0.262813,3.48297941,0.08289457,6.32296283,0.08289457,0.44582784,0.08289457,0.61845626,1.51531517,4.45393768,2.29676787,10.25173798,0.08289457,1.66413333,2.68213186,1.21302556,1.84133967,3.43712422,2.29692832,0.31347614,3.88863576,2.62992304,2.05798547,1.44402794,0.3096207,1.54554625,1.41793115,0.30665895,1.84077343,0.08289457,20.87036863,0.55760034,1.27580467,2.32552949,9.08951961,0.68945724,2.58363668,0.15036894,0.37637689,0.08289457,0.29997534,0.29481297,0.08289457,0.8283731,0.08289457,0.72764242,0.29371262,0.35777143,0.08289457,0.08289457,0.18912148,1.09471852,0.19865929,1.81218055,0.12639501,0.21578249,0.08289457,0.59748583,0.153172,0.08289457,0.23350577,0.90528148,1.7335202,0.50045975,0.08289457,0.32217418,0.08289457,0.08289457,0.22476753,0.12447354,0.75282258,0.84860687,0.08876386,0.41482273,0.87863042,0.40168027,0.45616583,0.3618698,1.0993933,0.45794234,0.55214789,0.28397589,1.03200669,2.27624354,1.63022127,0.96799331,0.08289457,0.08289457,0.98438055,0.70033717,1.09888899,0.08289457,0.08289457,0.08289457,0.08289457,0.46466867,0.08289457,0.24696281,2.17814939,1.96863373,0.36133203,0.08289457
maltotetraose,1.6150367,0.2021672,0.2021672,0.2021672,4.7161779,0.2021672,9.2073515,0.2021672,1.417392,2.3167982,0.5199948,0.2021672,0.2021672,7.1867384,5.1557563,0.6117101,6.1211903,0.2021672,0.7251119,1,0.8664139,0.2021672,0.3917098,5.8249511,0.2021672,0.2021672,3.6280055,1.8515542,0.2021672,0.2021672,0.2021672,3.2407636,0.2021672,3.1431372,0.2021672,0.2021672,0.2021672,0.7725801,2.4643515,0.6690411,3.5092656,3.4611706,0.2021672,0.3258684,1.1569197,1,2.336731,6.9903514,0.2021672,0.3609814,5.1482923,1.1544046,0.2021672,0.3588017,0.2021672,0.8948459,1,0.2021672,0.4731778,0.5811568,2.1397701,0.2021672,0.3851352,0.2021672,7.6387827,0.2021672,1.5152946,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.9899476,0.2021672,0.2021672,0.2021672,1,0.93902,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,0.2593103,0.2021672,0.2021672,0.2054806,0.2021672,0.3629123,0.2021672,0.9221194,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,2.0709103,0.3016574,0.2021672,0.2021672,0.4710393,0.2021672,0.3108719,0.2021672,0.2021672,0.2021672,0.2021672,0.2021672,2.3870533,0.2021672,0.7694781,0.6176653,0.2021672,0.2021672
maltotriose,1.8501365,0.1296392,0.4060458,0.1296392,4.4615023,0.1296392,9.5825542,0.1296392,1.5133231,3.2407148,1,0.8800633,0.1296392,10.5965186,7.3659339,0.3331637,3.1680941,0.1296392,1,1.4066988,0.6345915,0.1296392,0.8299281,2.4282997,0.1296392,0.1296392,1.9154326,0.7311155,0.1296392,0.1296392,0.2040986,2.5116395,0.3057073,3.6124815,0.2002709,0.1296392,0.1296392,1.0992593,2.0586503,1.7050185,1.3654962,4.6462188,0.1296392,0.5403086,1.0398213,1.2848775,1.4769411,5.8810014,0.1892439,0.1296392,5.4484626,1.5949162,0.1296392,1,0.4968326,0.1296392,1,0.1296392,0.9962848,0.1296392,4.4294206,0.2228405,0.1296392,1.2066093,9.0550089,0.2412792,0.1296392,0.1296392,0.1296392,0.1296392,0.1296392,0.1296392,0.2563674,0.1296392,0.1296392,0.1296392,0.411315,0.1296392,0.1296392,0.5619654,0.1656222,0.1296392,0.1296392,0.4988286,0.1296392,0.1296392,0.1296392,0.8726516,0.1296392,0.1296392,0.1296392,0.1296392,0.4720995,0.4990537,0.1296392,0.1296392,0.1296392,0.1296392,0.1296392,0.1296392,0.5352996,0.1644247,0.1296392,0.1296392,0.4950715,0.1296392,0.1296392,0.1296392,1.1040086,0.353086,0.1296392,0.1296392,0.1296392,0.1296392,2.1606993,0.1296392,0.1296392,0.1296392,1.4688076,0.1296392,0.3664026,0.1296392,0.520654,0.1296392,0.1296392,0.1296392,1.2070579,0.1321262,1.95746,0.4640126,0.1296392,0.1296392
mannitol,2.2719244,1.3318352,2.0075318,1,2.138083,0.2064792,1.1186811,0.2064792,5.9272922,2.5956644,0.601503,1.338173,1.0067041,5.0983289,2.5785992,0.6829622,2.0312547,0.2064792,10.2823236,0.6655486,7.2564206,0.2064792,1.2138092,0.2064792,1.0611006,0.2064792,1,0.6733578,0.447554,1.4660626,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,2.1732059,0.3318759,0.2064792,2.5808273,0.6466256,0.2064792,0.7899455,0.2064792,0.5234959,0.2064792,0.2064792,0.2064792,0.2064792,0.5841201,0.2064792,0.2064792,0.2064792,0.2064792,1.9639746,0.2064792,0.9388994,0.2064792,0.2064792,0.5160517,0.2064792,0.9931545,0.2064792,0.2064792,0.2064792,0.2064792,0.4189813,0.2064792,1.9255375,0.3514346,0.8711368,0.2064792,2.4787674,0.2064792,2.4955055,0.9932959,0.2064792,0.5279657,0.2064792,0.2064792,0.2064792,0.2064792,2.8790878,0.2064792,2.3395962,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.9953672,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.5394275,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.8974554,0.2064792,0.4440884,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.2064792,0.3560365,0.2064792,0.4396613,0.2064792,0.2064792,0.2064792
mannose,1.9866881,4.1593284,1.0979012,0.4720664,1.2037624,1.5516859,2.9120762,0.4540681,2.6426061,3.8728583,1.0473544,0.6121272,0.7137515,4.0004832,1.1998172,4.1997114,1.4599492,0.8422746,1.4472689,2.568679,2.1762413,0.6638683,2.1178783,1.5128938,2.8103478,1.0753054,6.1500839,1.6357687,0.4142566,3.0456623,1.2610659,0.8902561,1.3568602,3.7466883,0.6138843,1.8935713,0.1847362,0.3788825,1.6215799,1.570021,2.4210837,1.0069448,1.6251615,1.7541837,3.1875642,1.5833939,0.9770186,1.3333218,0.4079697,0.9364274,1.8548039,0.5961188,2.8712754,1.5181606,1.2361519,10.4341957,1.9888096,3.4717519,2.4998376,0.6452405,5.7329689,0.6545705,1.6973803,1.0229814,1,0.5064107,1.4273518,0.2871594,0.3506397,0.7869826,0.2844587,1.2373976,0.3760103,1.3772698,0.1847362,0.8882478,1.5353299,0.3424946,0.4327938,1.0238563,0.3918322,0.9278248,0.5038624,0.7493376,0.2800686,0.5785698,0.374978,0.5264886,0.2634551,0.4468436,1.1183735,0.7110827,4.3270426,0.4366423,1.3907632,0.4944631,0.6768699,0.3215511,0.236385,1.1944421,0.2803525,0.7475215,0.3031125,0.9820367,0.4791017,0.2525159,0.6832235,0.5218994,2.059118,0.4841564,0.8800033,0.2190747,0.4325401,1.765188,0.7748494,1.3274121,0.2404578,0.2191854,2.2550142,2.419906,2.9624319,1.1333952,0.6557544,0.4157861,0.3202688,0.261246,0.9930552,0.4321398,2.3522264,1.0179633,0.6142822,0.2421142
